fight_id,event_id,left_fighter_id,left_fighter_name,right_fighter_id,right_fighter_name,winner,winner_name,is_main_event,match,round,time,method,weight_class,referee_id,referee_name
a8101859722149f29de2962057dfe97a,8d1f49319afc487a95afee9343fa8405,53fd79b643c24a33b517af9130ad5f22,Spencer Fisher,e1da29bb6505466eb763b04366b6ba2c,Sam Stout,L,Spencer Fisher,True,9,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
482924f86c394105aed3f73d7e15cb29,8d1f49319afc487a95afee9343fa8405,94ec16605e11474e96c5ecec9de8c9cf,Jon Fitch,8bc1358b2b8e4a4c81581ebbb63ca7f8,Roan Carneiro,L,Jon Fitch,False,8,2,00:1:07,Submission (Rear-Naked Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
293bc9abb97b42dfb12ea1e42cd99fe7,8d1f49319afc487a95afee9343fa8405,7a72da486cbf40168db633a269bc8e82,Drew McFedries,c7c5ea76eec143cb88bb253efe07b18d,Jordan Radev,L,Drew McFedries,False,7,1,00:0:33,KO (Punch),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
08ba1c2048a949fba1605be98f456268,8d1f49319afc487a95afee9343fa8405,86b3d8b292494c3183a50e1a9031b9c4,Thiago Tavares,4d102597b05440d9988e08d281533dab,Jason Black,L,Thiago Tavares,False,6,2,00:2:49,Submission (Triangle Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
466a3beb096e4260a3283db9a502f0c1,8d1f49319afc487a95afee9343fa8405,79004c4eb6cf4a81a0aa725a1094ac87,Forrest Petz,3b8b6771414b484a98ab148062630e18,Luigi Fioravanti,L,Forrest Petz,False,5,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
486711e1140140199cbb9483ad05c33c,8d1f49319afc487a95afee9343fa8405,cc69317ff8224be98c3a6b105e50e5fe,Tamdan McCrory,a3569086590645b686787cbe079331c5,Pete Spratt,L,Tamdan McCrory,False,4,2,00:2:04,Submission (Triangle Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
a418ecf7b54642bc8500f41837bcf068,8d1f49319afc487a95afee9343fa8405,4c32936a0ca345f591ecfa476ece1ba1,Gleison Tibau,c676552f2f79416884f67528bc5af708,Jeff Cox,L,Gleison Tibau,False,3,1,00:1:52,Submission (Arm-Triangle Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
8eca55feb4d443ce9c37604afe49367d,8d1f49319afc487a95afee9343fa8405,337950f416854c8b8ab2c7680e880efa,Anthony Johnson,ba25fa9c00b74c3ca97e23baff67eeef,Chad Reiner,L,Anthony Johnson,False,2,1,00:0:13,KO (Punches),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
1662b32d6de74e28a21dea02a1acd59a,8d1f49319afc487a95afee9343fa8405,ceff8aa6a2ad49ac92a510af4c35d860,Nate Mohr,6dc932f2350f4739b2393d022abd1dd8,Luke Caudillo,L,Nate Mohr,False,1,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
80a6f521b2e4490eb825f73fdd0cfadb,7925bb7c540a4936a852a04d520abcac,a1b5501ffab448fa87fc4b4dccb35ca6,Quinton Jackson,e608ba7ef86d483d9c09a8dfc410fd14,Chuck Liddell,L,Quinton Jackson,True,9,1,00:1:53,KO (Punches),Light Heavyweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
80aa89a6d40b487989ba41ac0c3a19ad,7925bb7c540a4936a852a04d520abcac,8079e849d32248838db2565bd5bfcb08,Karo Parisyan,01637d63b3db4282b0adee1f87f5e021,Joshua Burkman,L,Karo Parisyan,False,8,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
9f4ae7b750e34c68b417ac814614f550,7925bb7c540a4936a852a04d520abcac,7ce6ca77b93f4ba0b28a89c73c645124,Terry Martin,c6340edbceb84d9d8ad92e5bf6de4065,Ivan Salaverry,L,Terry Martin,False,7,1,00:2:04,TKO (Suplex and Punches),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
c08cad1f570842019439a8089095bc72,7925bb7c540a4936a852a04d520abcac,7cdd5e30236c4b78ae11572fbe4f23fe,Houston Alexander,1f87f6ef46924eb89adea1b1db220cf6,Keith Jardine,L,Houston Alexander,False,6,1,00:0:48,KO (Punches),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
806c4cb97eb94bfbb0fa45d9a42fa365,7925bb7c540a4936a852a04d520abcac,84305410742c4563b094b697a248da50,Kalib Starnes,f6227367278f49b295fb61f5e9860edc,Chris Leben,L,Kalib Starnes,False,5,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
a05dbf70d0454dfbbef947fc9f9558c9,7925bb7c540a4936a852a04d520abcac,9a36c312a6d740248c1776459e0fd28f,Thiago Silva,5dbfb07eee4e4837853c960e77b1c592,James Irvin,L,Thiago Silva,False,4,1,00:1:06,TKO (Knee Injury),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
a6a1d3ca2d254eb9815a781227530391,7925bb7c540a4936a852a04d520abcac,63f343689831466ca4a59f5911943d2c,Alan Belcher,777c2fb9fae443b5b4622400811d3a7e,Sean Salmon,L,Alan Belcher,False,3,1,00:0:53,Submission (Guillotine Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
fe1dc0b8cb85459095e08e39be173dd5,7925bb7c540a4936a852a04d520abcac,12fcadabf68042b49cbe5a6c12d5aed6,Din Thomas,0b13c109b24546eb810de11a6d5c4e36,Jeremy Stephens,L,Din Thomas,False,2,2,00:2:44,Submission (Armbar),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
6bf3dbdf298e40ffa69f2b19b0b0f23a,7925bb7c540a4936a852a04d520abcac,37d7affc4b454a2cbe57f360b70afb48,Wilson Gouveia,68a35ad77c404c45b2822f73854db614,Carmelo Marrero,L,Wilson Gouveia,False,1,1,00:3:06,Submission (Guillotine Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
c96da1deb5cf46ff8101d81539e44464,43326587f4cf49919b0df4ff26233ecb,4c4ea3df7d8d4293a0dd7f1856d1b80c,Gabriel Gonzaga,4a8e1fdf2a434c4cbea4e795f13137cc,Mirko Filipovic,L,Gabriel Gonzaga,True,10,1,00:4:51,KO (Head Kick),,ed61be969de346afbeb0bb604be66b40,Herb Dean
a6456f426c414f789c5639c9dea5dece,43326587f4cf49919b0df4ff26233ecb,8361bc7248024d9d9df3f546db274a9a,Andrei Arlovski,37625e3b82634a63af582fc85dd91494,Fabricio Werdum,L,Andrei Arlovski,False,9,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
d8be61680bfb4089b9542b939f3ec3d2,43326587f4cf49919b0df4ff26233ecb,5d6ecaa97ab64d378ce9cd59111379d5,Michael Bisping,d600a01b7ccd4ffa91b9968d839c8c98,Elvis Sinosic,L,Michael Bisping,False,8,2,00:1:20,TKO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
8f1dd3a6231148519e2d9277364ef93b,43326587f4cf49919b0df4ff26233ecb,4abdb463f1f7484cba7cc4e5ad5557c0,Lyoto Machida,a92f554be0464e40a25eaf6d2e41192d,David Heath,L,Lyoto Machida,False,7,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
4f494903b8214cbe93b360d97e9eb092,43326587f4cf49919b0df4ff26233ecb,24c28757eef14f07b855d734058a51a7,Cheick Kongo,1e698e6e43ea4c88853aeb886c0812a8,Assuerio Silva,L,Cheick Kongo,False,6,3,00:5:00,Decision (Majority),,ed61be969de346afbeb0bb604be66b40,Herb Dean
85ef7c2c28a14e45834f9854adedc93e,43326587f4cf49919b0df4ff26233ecb,a6c4ce0adf4a4483ac52b069fb2627e1,Terry Etim,044b505421f44180bcda4f70d8993d6e,Matt Grice,L,Terry Etim,False,5,1,00:4:38,Submission (Guillotine Choke),,ed61be969de346afbeb0bb604be66b40,Herb Dean
76ecdf6d57ea4f91beedf0ac21e1fafe,43326587f4cf49919b0df4ff26233ecb,e3349adcb8064094832477dfb4576cf1,Junior Assuncao,63303a6b6d7749bdba24cc560b5b2a16,David Lee,L,Junior Assuncao,False,4,2,00:1:55,Submission (Rear-Naked Choke),,ed61be969de346afbeb0bb604be66b40,Herb Dean
13427c1c4a0944f7922fd34db932b581,43326587f4cf49919b0df4ff26233ecb,0dd503bb329e4a7185f08a09df05a30b,Alessio Sakara,c1502140dd30475b851b546688bda3f0,Victor Valimaki,L,Alessio Sakara,False,3,1,00:1:44,TKO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
c339c5e4f0a144988c94d4b5cda7e357,43326587f4cf49919b0df4ff26233ecb,958f6f4a15304170943044c83eed9ee3,Jess Liaudin,62c4ae3ba73644a18fee10057dd4fafb,Dennis Siver,L,Jess Liaudin,False,2,1,00:1:21,Submission (Armbar),,ed61be969de346afbeb0bb604be66b40,Herb Dean
268f311d9e914077ad7fef2b8107f97c,43326587f4cf49919b0df4ff26233ecb,0eaaf08a9ef94b03825d0e51e7c58cda,Paul Taylor,a1ed5f778c7647c298814c914a16cf27,Edilberto de Oliveira,L,Paul Taylor,False,1,3,00:0:37,TKO (Head Kick and Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
d8b51615ec614beeba4d920ce0d6f9c9,1f6bb9456807465fb0575dafd9d4f5c2,43fae813f43c42deb4ccdb7b33b2f857,Matt Serra,0a2489f92d1a4640a058fd63e92c034f,Georges St. Pierre,L,Matt Serra,True,9,1,00:3:25,TKO (Punches),Welterweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
01c897631f224365ba4df76f9abfcc78,1f6bb9456807465fb0575dafd9d4f5c2,06f18492e32c47f588ae76602bf7d643,Josh Koscheck,72990bec80474c8eb5a4ebad621d8d81,Diego Sanchez,L,Josh Koscheck,False,8,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
f12dde967ed94c6f9df1a885015f28e8,1f6bb9456807465fb0575dafd9d4f5c2,268f0150e7b1451fa7d43b2cdd636e5e,Roger Huerta,babf8d06a54c43b8bc794958e633cc96,Leonard Garcia,L,Roger Huerta,False,7,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
ba44aed777cb4b3a8d49b3b100712fa9,1f6bb9456807465fb0575dafd9d4f5c2,a6135688bd4e40ac92ba7b75ecbb607d,Yushin Okami,7efb36769dbf4b439ba84a2058c9202e,Mike Swick,L,Yushin Okami,False,6,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
d31585910b584e9398153a807f7ea5d4,1f6bb9456807465fb0575dafd9d4f5c2,5094af4f5e63462aa3bcd1511ff8ab41,Kendall Grove,63f343689831466ca4a59f5911943d2c,Alan Belcher,L,Kendall Grove,False,5,2,00:4:42,Submission (Brabo Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
e33e2fbcebfd4058b2d101b025287706,1f6bb9456807465fb0575dafd9d4f5c2,0d7da9e65721444f99bf1bdc5d3b69d9,Heath Herring,8f9950d3247044d599e190393c2db2a8,Brad Imes,L,Heath Herring,False,4,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
8409e1a9b6ab4cd3be5be40d66f2d9e2,1f6bb9456807465fb0575dafd9d4f5c2,e7bfda7461bf4c9ba956c76fd8428756,Thales Leites,a3d56b334bb64143b2b7f60896626d82,Pete Sell,L,Thales Leites,False,3,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
d2fdbf2e79814979b714cbe3d1cd8ec6,1f6bb9456807465fb0575dafd9d4f5c2,871e38f90f0147afba39829a3cb52858,Marcus Davis,a3569086590645b686787cbe079331c5,Pete Spratt,L,Marcus Davis,False,2,2,00:2:57,Submission (Achilles Lock),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
97fd199102ca4d2da290e0679b43b4d6,1f6bb9456807465fb0575dafd9d4f5c2,ddac9c38557c4734a0cb7a5fa277754f,Luke Cummo,8709a3357577449c8e93e344b0517f86,Josh Haynes,L,Luke Cummo,False,1,2,00:2:45,KO (Punch),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
15a8eec3905c4bce8cfa0262fd471935,61a9ec240bd14fefaf6cfe8fec8f59e9,72453365f93347be98f608a32b7afff2,Joe Stevenson,f0e3dae3918348b085246b6694a64de3,Melvin Guillard,L,Joe Stevenson,True,9,1,00:0:27,Submission (Guillotine Choke),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
5e6783b699d040caab5c0dae79888aa3,61a9ec240bd14fefaf6cfe8fec8f59e9,68031e27d99640779c5ed4e753c45ec6,Justin McCully,cf016ea61ef141ca9f81168f2d85a19e,Antoni Hardonk,L,Justin McCully,False,8,3,00:5:00,Decision (Unanimous),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
fd0f61aea8224b05bfe50842151abd92,61a9ec240bd14fefaf6cfe8fec8f59e9,850586ff662b4570b71c96756fbf2ef9,Kenny Florian,e055eb7371f64a2bb17dfdbef1e751c8,Dokonjonosuke Mishima,L,Kenny Florian,False,7,3,00:3:57,Submission (Rear-Naked Choke),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
65275a8d697f45fe896a5471a9e1a6a7,61a9ec240bd14fefaf6cfe8fec8f59e9,37d7affc4b454a2cbe57f360b70afb48,Wilson Gouveia,9c9e4c1593fd43919cf9438c43a57f53,Seth Petruzelli,L,Wilson Gouveia,False,6,2,00:0:39,Submission (Guillotine Choke),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
1e775e3ce66d46359aecf446835c10c0,61a9ec240bd14fefaf6cfe8fec8f59e9,525e8bb48e69433a9b60f2667ca8f1ea,Drew Fickett,72794c8f898e4120b47abbd6d501a6be,Keita Nakamura,L,Drew Fickett,False,5,3,00:5:00,Decision (Unanimous),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
bac54c305a864dc78fbe0ac78dce9603,61a9ec240bd14fefaf6cfe8fec8f59e9,01806ff5432846989cdc10a0dbee0030,Kurt Pellegrino,ceff8aa6a2ad49ac92a510af4c35d860,Nate Mohr,L,Kurt Pellegrino,False,4,1,00:2:58,Submission (Achilles Lock),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
a417247a2df94aa4b1cd739fdd7a706b,61a9ec240bd14fefaf6cfe8fec8f59e9,23e5c825154e4b1c8c098ddbe2a2410d,Kuniyoshi Hironaka,79004c4eb6cf4a81a0aa725a1094ac87,Forrest Petz,L,Kuniyoshi Hironaka,False,3,3,00:5:00,Decision (Unanimous),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
6f229b31fd304e36a2d0e1bc636f5f07,61a9ec240bd14fefaf6cfe8fec8f59e9,8bc1358b2b8e4a4c81581ebbb63ca7f8,Roan Carneiro,e34c9b1a572e4c38b3ea5f927b3bb376,Rich Clementi,L,Roan Carneiro,False,2,3,00:5:00,Decision (Unanimous),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
2b08c214c56e4d65b12bb18451d9c5a7,61a9ec240bd14fefaf6cfe8fec8f59e9,86b3d8b292494c3183a50e1a9031b9c4,Thiago Tavares,892d64d0c6304ad4a646bd41371b59db,Naoyuki Kotani,L,Thiago Tavares,False,1,3,00:5:00,Decision (Unanimous),,ae87a53866794a11a5b88e14d84dfe3b,Steve Mazzagatti
1c280ac9d12d4bbfa13ca9c459f272f9,7a9d843771694a0ba6568260014a9fd3,5dddb4e141cd4df2b8e886046641550d,Randy Couture,d270d7633a4b4ed9bee03f05a3c90134,Tim Sylvia,L,Randy Couture,True,9,5,00:5:00,Decision (Unanimous),Heavyweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
3f5a6877ef824e7b901c7e26de723a54,7a9d843771694a0ba6568260014a9fd3,c963a1b22876414f8867cda4a0626366,Martin Kampmann,7a72da486cbf40168db633a269bc8e82,Drew McFedries,L,Martin Kampmann,False,8,1,00:4:06,Submission (Arm-Triangle Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
69dd41ba1ee44811b2d7f5cb0d2e276f,7a9d843771694a0ba6568260014a9fd3,960d0c6884074445b75b6241efb62e4b,Rich Franklin,8ce4a5b92e554e0da625d643f1639cff,Jason MacDonald,L,Rich Franklin,False,7,2,00:5:00,TKO (Corner Stoppage),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
9a338ff7760243c89138d94114ccfe6a,7a9d843771694a0ba6568260014a9fd3,b6309eace4b542458a96b2d14ce476d3,Matt Hughes,2a937854dfb14fa1967dcf3dc3157566,Chris Lytle,L,Matt Hughes,False,6,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
490ad79b344541fc8d4f74ff1f244604,7a9d843771694a0ba6568260014a9fd3,de8425f074e74e85b2aa5ebcbeb94316,Jason Lambert,953aec2fcde94df185faa07c0fc78218,Renato Sobral,L,Jason Lambert,False,5,2,00:3:26,KO (Punch),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
99534b9511af49f68681c04dd846837b,7a9d843771694a0ba6568260014a9fd3,f0a93b0923884f01b47b12aeca5d195a,Matt Hamill,fa1063aaf27d429aa52613d92f0f35c4,Rex Holman,L,Matt Hamill,False,4,1,00:4:00,TKO (Punches),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
305c681280114db0a56f3f5f01bd89ac,7a9d843771694a0ba6568260014a9fd3,94ec16605e11474e96c5ecec9de8c9cf,Jon Fitch,3b8b6771414b484a98ab148062630e18,Luigi Fioravanti,L,Jon Fitch,False,3,2,00:3:05,Submission (Rear-Naked Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
8c2e0dc3b9ec4dc5956d632950bbe3bd,7a9d843771694a0ba6568260014a9fd3,4c32936a0ca345f591ecfa476ece1ba1,Gleison Tibau,2e8e93be8bae4a2e92d905cecf999bfc,Jason Dent,L,Gleison Tibau,False,2,3,00:5:00,Decision (Unanimous),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
28defea105cb4624917dc62b9f757a2d,7a9d843771694a0ba6568260014a9fd3,fda4973ff2d144bab485af34e717828d,Jamie Varner,85f670c699a54acea2a4f78265fa6d16,Jason Gilliam,L,Jamie Varner,False,1,1,00:1:34,Submission (Rear-Naked Choke),,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
7e8e5732f38f4773baa9f0eaaceb75c2,492d1e41928b459ebfa10077d2b2a569,550b4866e0a8475aa1c8247650944a15,Anderson Silva,d67f7d185862489090d6ab7c2a69ecae,Travis Lutter,L,Anderson Silva,True,9,2,00:2:11,TKO (Submission to Elbows),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
ca37060388634112988ef38e3eb4a1b5,492d1e41928b459ebfa10077d2b2a569,4a8e1fdf2a434c4cbea4e795f13137cc,Mirko Filipovic,e1591baa25a74e76a3a34197ee12b1f2,Eddie Sanchez,L,Mirko Filipovic,False,8,1,00:4:33,TKO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
5269b760d353499c9525352e08d01eb2,492d1e41928b459ebfa10077d2b2a569,268f0150e7b1451fa7d43b2cdd636e5e,Roger Huerta,e744554a5785426aa29e4bfef162395a,John Halverson,L,Roger Huerta,False,7,1,00:0:19,TKO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
9fc6ddd4aec54c87b832f752ee9e03b9,492d1e41928b459ebfa10077d2b2a569,a1b5501ffab448fa87fc4b4dccb35ca6,Quinton Jackson,c063f5af53174a7a837032da10c0e858,Marvin Eastman,L,Quinton Jackson,False,6,2,00:3:49,KO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
8bba1e4c8a564b4d96e14e4f989bef00,492d1e41928b459ebfa10077d2b2a569,614be1a73eb64f0e9b72c05afa323501,Patrick Cote,8b380fddc18f47d9a5e04da05569a062,Scott Smith,L,Patrick Cote,False,5,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
fff24a170a044272b0801393e93190f1,492d1e41928b459ebfa10077d2b2a569,7ce6ca77b93f4ba0b28a89c73c645124,Terry Martin,e2de5c1398194767bb2c59cd22ece75d,Jorge Rivera,L,Terry Martin,False,4,1,00:0:14,KO (Punches),,ed61be969de346afbeb0bb604be66b40,Herb Dean
6aea947c59574a87ad5a5af597787dae,492d1e41928b459ebfa10077d2b2a569,cb39972a59f945b58820f8dfbe7986ce,Frankie Edgar,fc5d68e4c5594551949c1d0fccea9a8a,Tyson Griffin,L,Frankie Edgar,False,3,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
8b2cf022b2624ab6a8a98b1291bbc167,492d1e41928b459ebfa10077d2b2a569,4abdb463f1f7484cba7cc4e5ad5557c0,Lyoto Machida,299149b6f614497ab708668ec038da9c,Sam Hoger,L,Lyoto Machida,False,2,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
6ee370456a4b427bad234a1d38fecc3c,492d1e41928b459ebfa10077d2b2a569,2ee23b9b15e44fe987c9fc20d332e267,Dustin Hazelett,b78f7786c1cd4a5ca71e82db817be436,Diego Saraiva,L,Dustin Hazelett,False,1,3,00:5:00,Decision (Unanimous),,ed61be969de346afbeb0bb604be66b40,Herb Dean
e0e85f3491d04b9c8116cff10af7871d,7f84a05efa6641f98128a681430d2f36,768cf56e9c284cfaa0a7f46530e0767e,Rashad Evans,777c2fb9fae443b5b4622400811d3a7e,Sean Salmon,L,Rashad Evans,True,8,2,00:1:06,KO (Head Kick),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
06539f92c8f647bd81a0bb029be2d508,7f84a05efa6641f98128a681430d2f36,814557a322f04cedb323b1d45c367549,Jake O'Brien,0d7da9e65721444f99bf1bdc5d3b69d9,Heath Herring,L,Jake O'Brien,False,7,3,00:5:00,Decision (Unanimous),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
288f7749e5f1412b90a595091096a946,7f84a05efa6641f98128a681430d2f36,adaa60486a2345a6bb4480a1af96ea97,Hermes Franca,53fd79b643c24a33b517af9130ad5f22,Spencer Fisher,L,Hermes Franca,False,6,2,00:4:03,TKO (Punches),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
c376bbf4faee4d8588914918ad1d4280,7f84a05efa6641f98128a681430d2f36,a8eae6fab6514989bc856303b1644b77,Nate Marquardt,cbf4a79f5d4249fa89022845efe693d0,Dean Lister,L,Nate Marquardt,False,5,3,00:5:00,Decision (Unanimous),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
e2be8517a734447da462d6e5cecbfa6f,7f84a05efa6641f98128a681430d2f36,01637d63b3db4282b0adee1f87f5e021,Joshua Burkman,ba25fa9c00b74c3ca97e23baff67eeef,Chad Reiner,L,Joshua Burkman,False,4,3,00:5:00,Decision (Unanimous),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
d22b159425774d32a4d1722883a2ad93,7f84a05efa6641f98128a681430d2f36,e1ef99681442412bb2d8634d91da1864,Ed Herman,3d63d3a8b2f647ecbf9ed8fa2469736d,Chris Price,L,Ed Herman,False,3,1,00:2:58,Submission (Armbar),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
cd90a526ad654b6cad0bc75f8a6d35e1,7f84a05efa6641f98128a681430d2f36,12fcadabf68042b49cbe5a6c12d5aed6,Din Thomas,91d6016861544eddb10bb24f0c70080b,Clay Guida,L,Din Thomas,False,2,3,00:5:00,Decision (Unanimous),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
12c63eab17f442f4823a3317bcb4f239,7f84a05efa6641f98128a681430d2f36,e34c9b1a572e4c38b3ea5f927b3bb376,Rich Clementi,f71f0c263d5c4b85bc73ccb4224e26c9,Ross Pointon,L,Rich Clementi,False,1,2,00:4:53,Submission (Rear-Naked Choke),,f852f1be329e480fa84b59d694da3c7e,Troy Waugh
6bb6e435808248e8ab8a6546bd243d83,b593c1db92e3412f82b6ae98403016fc,e608ba7ef86d483d9c09a8dfc410fd14,Chuck Liddell,14c771c3d57b4a5ba8a3661cc5367ec3,Tito Ortiz,L,Chuck Liddell,True,9,3,00:3:59,TKO (Punches),Light Heavyweight,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
06097e3949b744dc8accd4bb1a9eb57e,b593c1db92e3412f82b6ae98403016fc,1f87f6ef46924eb89adea1b1db220cf6,Keith Jardine,355850e10a4f45ca8280d321ab527b03,Forrest Griffin,L,Keith Jardine,False,8,1,00:4:41,TKO (Punches),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
6c99ba0070fd4c02af9a352c3df63e94,b593c1db92e3412f82b6ae98403016fc,8ce4a5b92e554e0da625d643f1639cff,Jason MacDonald,f6227367278f49b295fb61f5e9860edc,Chris Leben,L,Jason MacDonald,False,7,2,00:4:03,Submission (Guillotine Choke),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
662056afa5e6495288b4bc0713358ab6,b593c1db92e3412f82b6ae98403016fc,8361bc7248024d9d9df3f546db274a9a,Andrei Arlovski,c073e894a9854251ad742f05f11011ac,Marcio Cruz,L,Andrei Arlovski,False,6,1,00:3:15,KO (Punches),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
c7c2a18f93174e5a909077d6408d7b3b,b593c1db92e3412f82b6ae98403016fc,5d6ecaa97ab64d378ce9cd59111379d5,Michael Bisping,93700d6d69c34cbbba6a9fce9acd0ef5,Eric Schafer,L,Michael Bisping,False,5,1,00:4:24,TKO (Punches),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
4620c17f01934379aca832518831fb37,b593c1db92e3412f82b6ae98403016fc,ed8c81d0c4d14a34b94853ef7aec19db,Thiago Alves,8d627d6787df464e9c3d5f1ff2b5c972,Tony DeSouza,L,Thiago Alves,False,4,2,00:1:10,KO (Knee),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
e321099879654f188e15566bf1aed177,b593c1db92e3412f82b6ae98403016fc,4c4ea3df7d8d4293a0dd7f1856d1b80c,Gabriel Gonzaga,68a35ad77c404c45b2822f73854db614,Carmelo Marrero,L,Gabriel Gonzaga,False,3,1,00:3:22,Submission (Armbar),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
8f0c7e3623d3460d87327d1fdb14404a,b593c1db92e3412f82b6ae98403016fc,a6135688bd4e40ac92ba7b75ecbb607d,Yushin Okami,5b24fc7b66f04dc5b075f8f9f8d42cfc,Rory Singer,L,Yushin Okami,False,2,3,00:4:03,TKO (Submission to Punches),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
27d11eac3dd04d7eb42785526d763abc,b593c1db92e3412f82b6ae98403016fc,0f33e44358cd4559b2f94b9592bab83a,Christian Wellisch,a70bdfc446a34dc5b5b8c4feb2e263b1,Anthony Perosh,L,Christian Wellisch,False,1,3,00:5:00,Decision (Unanimous),,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
